Norman,Guayabo,TamboDeMora,Boulkiemdé,Tunapuco,Matses
14764,14508,1891,41856,22068,41487
40207,14985,8417,43206,41221,11702
27203,20398,43092,15218,39508,19800
27467,19793,4609,15347,21677,9267
19507,1895,19619,19260,12161,15822
4695,40366,42378,41627,18711,5075
23366,6504,36324,803,42094,27757
13120,22928,20027,4943,41696,42637
36298,8702,42745,28854,4241,10512
10789,5799,40475,1086,1891,42904
29816,41300,2961,12907,8417,31178
1544,44387,40255,42961,23394,16588
22947,25821,10664,1900,43092,43028
4257,13247,7214,2507,4609,16655
41940,43484,11814,4663,19619,43906
34122,11523,39820,15137,42378,28325
16690,43200,17890,5498,42745,15832
28125,30056,6723,40989,40475,44130
18162,16800,8825,31223,2961,4645
6058,25874,6499,9949,40255,25918
9565,19488,23350,42469,10664,22437
22299,9254,31283,41294,7214,6362
23788,13565,36201,41753,39978,12729
14049,41005,33131,31250,11814,17822
19905,23211,6237,4735,32412,1175
44370,43486,6905,5093,42856,6371
19526,2338,21433,14119,17890,40774
5040,15889,30222,42328,6723,31303
18654,13831,14094,43580,39548,5414
28933,41880,41743,40495,8825,9618
5584,7933,36815,3783,6499,33540
8052,26727,1311,43245,14718,26238
11991,32090,19541,3718,23350,11779
33296,5706,26753,4987,31283,30245
10755,24865,9493,4472,33131,19978
3302,7748,15233,30148,36201,1152
18527,16147,43299,40254,6237,9006
9064,2434,32711,16178,6905,25100
34909,6187,17659,40991,12968,9901
8487,14384,22052,23641,21433,10279
18640,4776,18402,2580,36815,22200
18896,20184,22863,3441,30222,41270
15860,12587,18687,18542,41743,28169
29415,30014,36908,40691,39285,28067
30738,15993,16279,39705,1311,16807
12059,19617,29025,4345,19541,41199
41462,40080,42334,714,26753,32493
10178,41158,15464,43805,9493,13648
20137,17830,24596,3272,15233,29540
40722,2092,5247,699,25379,39710
27377,44594,14235,9430,43299,43121
41687,7189,2852,7770,17659,32231
19467,7671,14457,21362,31525,14061
43261,15109,29632,19471,39550,578
33368,19643,43101,15526,12471,15349
7884,14965,31766,41506,18687,27743
43291,25941,4600,7775,22863,42487
29569,30648,36488,6150,16279,18042
1645,20601,26582,23974,29025,4951
35105,40314,28172,4678,42334,7622
41287,40389,4414,39737,24596,17041
2334,3467,35478,2598,5247,5621
35348,20929,25557,2277,14235,31054
18803,23009,23494,16163,14457,29541
36199,31778,42708,42233,43101,4649
23552,20538,1623,12302,29632,27713
41501,17699,25658,42325,4600,42970
17365,19276,23445,14572,36488,22262
11898,20026,41567,43462,26582,20703
35321,5255,3666,23016,13848,11701
16107,43487,17170,5454,28172,6325
9300,24143,18560,11341,4414,4825
16356,25709,14068,5928,39472,6477
7138,2535,19715,28570,6894,981
19003,1465,38284,40804,42708,7812
656,24866,19505,41127,1623,9825
30635,2197,33297,20751,3666,44012
7315,28479,42498,8707,41567,43016
1035,10114,42982,3706,18560,43967
13920,7517,22490,12105,19715,4140
28672,43691,9606,6608,19505,4597
10862,6056,3367,6656,33297,9756
10845,24758,42990,5946,42498,44048
17774,44564,25042,29394,42982,32490
42282,20641,14520,43995,9606,8911
30162,4334,11878,7455,3367,40175
9528,41397,41844,42477,42990,43705
32120,14535,37391,8735,25042,23821
30924,7237,11452,12574,14520,39711
35337,30096,5279,3828,11878,27504
10922,29163,34972,7752,41844,40047
9380,41730,12618,42603,11452,1309
13604,31649,33248,11870,5279,2355
6062,29774,44294,3874,33248,15259
34725,29500,44467,9952,12618,5894
17347,6818,3045,28388,39291,41900
19484,19682,19741,6463,44294,16032
25576,31444,26461,23850,44467,22394
35243,20208,36106,7873,3045,827
16941,26726,28477,25628,19741,16273
20364,44547,12079,43444,12831,8657
30773,14420,30643,42996,36106,4284
34450,30888,5947,5739,28477,10348
23291,26932,31040,41295,5947,4906
24333,8328,24360,39847,40803,41901
30109,8687,9522,41613,24360,44177
40729,32105,1636,39902,9522,22969
42598,29490,1570,5876,39030,9863
33643,12557,44425,23143,1570,26612
8655,30699,10073,5266,38247,40589
14050,5150,27841,11892,16823,6526
11351,16218,24780,6092,44425,4684
32292,4396,43665,11941,27841,15143
43083,32096,10528,11374,24780,41500
35224,28096,5196,43021,43665,2623
8032,10346,36771,41906,10528,27534
10921,8819,19765,44604,5196,17569
19083,31660,26267,28510,6152,34211
40111,18922,19827,26867,39549,42793
9855,674,20514,8304,7542,1620
7281,28632,29737,42410,19765,11395
15400,15286,15935,4485,13462,11802
26651,26628,6152,44574,19827,3243
23604,1381,8759,43351,20514,17730
30424,8309,7542,2523,29737,33917
13869,12537,39874,39704,10981,11586
27059,41269,11230,7907,15935,24037
11135,5511,35766,6127,36570,11508
35837,15448,38423,43724,8759,23346
9140,4817,44291,31156,12535,1505
10320,40726,19277,43992,33171,40345
13160,14554,24444,3750,39874,15584
9541,28430,20669,6249,11230,33992
27033,23345,18288,7496,38423,6236
27503,6370,15209,1342,16889,27244
1453,6822,31608,22874,44291,2412
41259,24607,11921,25654,35897,32234
9899,23793,19437,43812,20669,17544
17618,40520,6529,44052,15209,40875
9856,14721,1338,44319,31608,27074
8416,24625,5595,3971,19437,7202
9010,43294,24275,20185,6529,8351
35652,5023,16562,8684,19277,43715
23892,24808,16814,21377,11921,19333
4296,20294,43574,4634,1338,24727
25725,15948,29630,18565,16562,4069
15780,3734,30149,43250,5595,27506
9141,40823,7950,28021,24275,9668
41581,23389,31926,2556,29630,17051
4456,17586,766,23570,16814,3845
30094,1102,28083,2775,7950,5372
15583,1618,41666,7762,43574,6473
1930,30417,28972,9954,766,10027
9972,11981,13686,5250,28083,8733
33507,28985,1927,42051,41666,25571
5828,44428,23157,1490,28972,13405
19407,40219,20179,19820,13686,5918
19193,12366,15845,25004,8870,29669
44224,30889,27552,7583,1927,4180
43771,32709,16385,3895,20179,14926
35414,41626,20574,42138,27552,12174
33716,14725,17005,31174,20574,6517
13408,43679,4791,29140,17005,40790
761,39954,41283,7610,4791,42946
6654,25717,28115,43695,8785,13980
25040,16235,33987,43881,41283,2655
30171,30074,24747,1877,28115,40278
11683,11805,43067,1887,33987,42641
26459,13189,15006,16541,24747,21155
23585,30034,32487,3051,43067,42587
5018,4449,5268,22517,15006,1118
16247,8068,12239,10701,32487,9179
22945,3386,30542,27254,24012,1614
22276,1364,12596,43633,5268,43767
35084,7724,7531,42657,30542,42892
24942,2710,9895,28527,12596,11119
32889,24878,28897,19401,29727,42509
12962,19681,15925,43007,9895,41454
28038,30415,12039,5341,33743,32574
34279,4372,5077,16101,7531,43025
20034,26595,29727,39789,26623,9375
23183,6019,44451,40849,44451,26739
15735,41631,9202,29265,12039,16640
41623,41115,9796,40908,9202,33620
30536,19697,32131,19813,23590,5761
31119,30849,10150,22701,23255,22980
34769,5555,30772,301,29195,40752
23784,8935,6240,20188,9796,24371
4887,16244,24491,28957,7102,18090
23442,12550,22959,29784,10150,23700
43874,40727,12507,28416,15732,10460
23468,18136,9233,26811,30772,43772
24991,26807,1037,30677,6240,3299
34815,3607,29558,44520,22959,18205
14404,11524,20117,20073,15338,1449
14499,2016,37433,19918,39584,41870
26720,22000,1283,29253,12507,1046
18427,16622,18905,4878,1037,42564
42730,13791,23838,30184,9233,2731
33325,26244,19435,40942,1283,42921
4080,40721,2495,41045,18905,2844
1242,17313,16464,1724,13331,23295
1208,5112,8706,42310,19435,3671
29464,2290,44197,5653,2495,41854
17440,24436,5728,1849,23838,10502
1255,40129,17690,24922,8706,26770
5203,42241,6673,3480,22301,2051
15267,40262,8577,4208,39060,33574
19187,4992,44058,23981,44197,41086
7619,16429,26355,43268,14193,3239
10352,27026,12945,7811,5728,12995
17062,19495,9700,9363,26026,40693
14607,8780,31661,4192,17690,42302
27791,17779,44107,11485,6673,4869
12761,11726,39188,41027,8577,16284
36305,3908,14412,14338,44058,5578
19460,7461,40130,17522,26355,2441
6724,20420,28514,23933,39898,7162
2688,44500,6275,14579,12945,25199
8572,42624,16301,4899,9700,24483
31024,4349,6916,12322,44107,10639
15336,2163,10842,40154,14412,1366
15333,10430,28992,3197,40130,28853
11330,42331,28511,40053,28514,6454
44253,24955,39964,6192,6275,40643
20130,40484,8466,11925,29716,44024
12700,3088,16445,29859,6916,43557
13796,2857,17015,30490,10842,15669
11607,2872,35729,40596,28511,43894
12310,41205,16880,20235,39964,2942
43102,14458,16169,41325,41972,32591
34153,10918,36641,19823,16445,1745
9356,18684,27325,20895,16880,461
17028,30295,41873,39709,39268,13047
26255,8443,17826,20248,16169,30987
23637,19235,14385,20097,27325,2180
5716,43392,43533,8295,14792,43373
30063,24775,3362,7584,41873,11535
16501,39931,26414,39768,14385,2168
2943,17437,16105,15062,19718,42186
40977,42173,25935,40519,17826,17278
36317,5998,30081,40286,16105,34060
9084,6202,5394,11226,43533,40016
26312,27296,20228,13811,3362,32737
35818,18434,18239,30136,26414,17606
20281,41359,22961,28234,14178,1727
24895,40071,9879,18512,5394,44175
17601,8002,19718,1785,25935,16299
854,32133,3793,43673,20228,3699
12674,16364,7539,40706,18239,13056
10067,42773,13896,25646,22961,16961
3233,8665,18180,19536,19133,42076
8391,41883,23504,41674,9879,30362
43404,12227,8475,28181,3585,40879
44464,24860,43127,18652,3793,41172
1600,15086,8807,7835,13896,16538
565,14915,36547,1674,4262,29665
44120,15122,32222,19590,18180,9412
1857,14405,27068,23787,30668,20825
2071,4312,13244,43982,8475,40333
25881,40335,14897,18764,8807,25631
29660,14016,18942,20724,36159,14113
33032,6385,1052,41056,43127,40401
14244,2517,5496,5604,32222,5760
40413,19261,30668,18735,27068,17471
19707,18278,17940,44123,13244,13290
41861,42939,44153,2306,14897,42091
33785,11627,5651,2372,38437,39848
4610,5327,4182,27794,1052,19696
42343,42327,24357,14437,5496,6583
14407,9334,13670,24146,39396,26124
31775,16297,6552,7777,38874,40770
41903,28928,25554,13496,3708,12605
35939,1310,36897,12074,44153,31007
14653,19816,14442,6636,5389,30112
15728,12781,43451,5096,23565,22409
42813,1478,9575,10277,5651,33601
20392,39870,10035,14093,4923,41081
30519,5244,32398,2053,40651,15307
19374,5529,33869,43286,4182,7093
7530,25846,42546,40027,13670,10372
2120,2190,15434,4229,6552,17786
16112,23664,2215,22256,36897,30270
30709,1633,9724,25735,14442,41637
25635,40156,14102,15392,43451,4024
14734,30,40846,12255,9575,14739
15095,24698,28613,4124,29226,11577
42583,8154,12356,44430,10035,6550
34151,12040,6404,1190,33869,8955
3761,19739,19891,42725,42546,22055
29423,7462,11494,39787,23599,19067
19517,7954,26631,41322,15434,40103
31138,4754,26234,11823,9724,40536
23498,4214,17439,31240,2215,44134
36395,3086,14678,43061,14102,2758
5810,44453,41182,8453,12356,42170
31635,14039,38574,42424,40846,39792
41373,2172,14195,26982,28613,9663
20444,20487,41719,19865,32329,27379
41064,32070,41180,12370,6404,42387
5384,42747,23913,40031,19891,42271
4320,23704,15019,22900,11494,43240
41647,4656,40433,5113,36481,18785
26512,28187,5050,2776,14138,44158
33517,4055,19320,8607,14678,12056
35301,23832,6298,43010,17439,13959
14251,31658,1405,44546,12376,10226
25816,2578,44092,2208,41182,17035
44539,7363,25885,5318,14195,5131
9298,5124,37314,16552,37818,4751
34168,16243,27598,6113,41719,41499
7803,4508,19798,12989,41180,16619
43155,43020,28817,20397,19320,43636
27128,10662,18479,40406,15019,27202
29061,3433,5707,44576,40433,7692
15963,4330,44300,41682,5050,20491
36364,15111,3100,19059,6298,41354
7927,14189,26067,15082,5146,18856
14826,19478,2880,4607,1405,9597
25740,16353,4787,20475,44092,32689
13294,43594,17923,6342,34206,29912
23777,20702,44568,41843,27598,27407
40632,43741,16348,43322,19798,23356
42713,13257,41265,22500,44300,3248
7704,42060,24405,40249,18479,8787
9723,24707,3336,4016,8726,17143
32052,20231,1457,17400,5707,41207
44531,44411,18300,41039,19201,30453
19164,10644,16780,40943,3100,43600
6289,7513,17901,4486,2880,43634
9682,13175,2335,42152,38413,44070
19048,5642,23407,44243,4787,28633
23716,6070,16570,28849,17923,41800
35364,6144,44289,12023,44568,8266
42925,12692,19425,41467,16348,29960
42565,41110,8940,40052,41265,19686
31956,13439,29699,8775,19393,42370
4547,19521,13156,22452,16780,19345
26352,8108,17076,3186,1457,352
44602,18760,8006,10293,18300,19702
12065,23522,27443,28522,31315,40405
8718,7981,30743,24909,17901,31596
43197,9641,5824,1103,2335,14469
1106,4211,10942,8937,5400,17624
32113,18523,4901,1112,23407,4319
35778,41646,29339,10745,19998,6599
24714,7470,20272,44067,44289,23489
10159,23194,5577,6109,8940,11997
10202,15454,11544,13603,19425,25561
18125,14853,29486,27071,7900,23179
35784,18831,41533,26922,13156,28436
8980,15254,40242,24460,18460,31566
12107,18743,2518,8582,17076,4689
39998,1014,24161,10179,8006,12217
16406,9388,25732,7212,22522,7866
36069,13230,28156,9311,24695,41580
7623,29001,34085,42156,27443,40476
6341,5808,37614,28833,5824,12637
16767,1284,35849,12162,10942,13566
24912,18790,26497,40570,4901,32576
10930,29713,15633,43060,29339,4808
16698,12425,28306,12942,20272,836
17549,29567,4970,24454,5577,19550
17050,3839,5748,5488,11544,11543
9869,519,37453,42937,23567,44192
35413,11040,12070,2336,29486,28929
35540,5317,13109,10614,41533,6391
12912,41095,10249,24282,40242,4823
16569,4436,31340,12554,2518,20202
36169,5509,17335,2595,24161,43752
9639,19349,27017,24785,15893,6686
30796,19167,42326,41456,28156,43118
39719,7498,7754,5469,28438,12567
44187,13700,42516,10493,34085,11332
18244,2780,18124,23797,37614,28321
9852,6486,10605,14288,33113,44468
35501,14116,43485,5514,26497,34011
33684,43632,29738,18483,15633,43933
12343,12052,25973,1577,4970,44309
28544,18238,929,18698,5748,11024
26559,25796,36710,16005,12070,40696
4258,30272,36996,8770,13109,29740
40868,42022,17741,6826,14435,19443
42422,14272,13635,4926,31340,9936
44486,2069,15854,13718,26473,29435
25013,42061,6157,39772,17335,54
3164,29091,15827,14450,27017,16358
35217,17162,6455,25636,42326,42544
24592,10807,30054,40773,7754,44399
18111,14406,26165,7098,10605,40627
34496,12763,42075,29286,42516,5419
6003,41492,35221,20971,18124,41346
29403,6181,36595,40222,23196,22586
1074,18596,30770,16752,38207,3365
15520,42080,30502,39951,14631,22421
1504,42278,5934,1668,43485,509
16692,12429,2249,4463,25973,799
5122,18705,39908,18706,15854,9692
30499,40549,42545,42283,36996,6111
24960,19126,17147,17574,17741,6449
7438,17845,1010,40149,13635,9708
32549,43248,38324,23511,15827,30580
9686,9765,18574,22864,6157,18437
33766,41591,29470,40910,2462,8085
27732,24234,16268,22662,42075,4688
28735,28927,43535,14166,30770,44071
44603,28071,42783,26181,37234,3300
19687,41263,11168,22913,30502,40535
31354,17808,20572,12390,32923,3688
35236,5923,20321,28711,5934,40671
30715,11158,23054,3779,38848,32186
23419,10414,1379,41944,2249,22071
34023,26608,4893,11250,39908,11855
13649,12159,40287,42691,42545,43157
19198,43916,18258,43927,34147,365
15587,3119,7463,9339,17147,9902
22729,29503,26277,18545,1010,41052
12166,40958,14181,27362,16268,43074
27134,19777,32781,14369,18574,28047
22683,42538,38538,28914,29470,16973
13782,24350,28810,28474,10423,44386
4583,26336,10149,3833,43535,30205
4297,19855,10403,40625,42783,13104
15731,42595,17773,10607,11168,44022
19845,22801,20758,18190,39576,10246
29655,10746,28749,19656,20572,32529
9280,29634,41087,18194,7687,15389
8161,41457,32143,43761,20321,6643
14180,42854,13885,12745,23054,26235
11001,29788,39780,23455,1379,3113
7898,41061,14466,18729,4893,1993
14379,42920,10564,30891,40287,44320
933,23920,6022,13192,18258,4070
5605,29015,42585,7996,7463,2404
28744,29809,38282,27626,26277,22291
8439,18599,36894,18369,10364,42953
44145,4417,6648,42016,27355,27302
5451,2109,41014,7481,38538,1089
44000,14307,40896,41421,28810,19121
40865,32099,36957,15646,10149,43816
19144,3998,23010,40499,10403,11451
19152,11240,31439,44375,4052,11383
19020,15128,30383,20056,30570,11029
25014,39779,24289,10038,41087,13034
25059,40474,6271,16531,39780,10290
8601,40700,9533,1318,14466,15504
6214,13146,15361,9350,8957,31111
13856,43393,27290,23126,12924,39893
30167,16599,11093,8476,36894,42096
32245,21953,43292,2814,6648,43124
30626,11,18530,25805,41014,23352
20693,23130,13861,44438,40896,1512
26301,41425,10680,3123,42585,19371
4092,15058,18342,15599,23010,33933
2395,5708,18898,9181,10564,4801
13991,4271,13740,4965,6271,18520
35334,10260,36599,41224,6022,8167
6333,43107,43806,42021,15361,5887
18352,18368,36410,13187,27290,44421
23032,24290,4857,24994,9533,2132
42117,43045,10616,11911,43292,43910
5426,10204,22278,29336,38945,18152
40200,14521,30492,10933,18530,9
14692,2606,40258,13389,10680,16598
9945,42364,43398,89,13861,16379
19721,10396,31595,9579,18342,913
44163,3605,11174,28502,13740,12529
6221,3834,41742,26563,36599,28089
5254,19900,15634,2502,36410,13717
39892,5533,5205,29965,43806,19422
2116,25601,41372,41430,4857,41792
44293,25830,17707,30200,22278,18411
11901,6345,8014,44264,17108,16225
18534,18669,17350,8339,40258,9883
5461,20354,11402,43608,15524,30058
15724,25634,31109,6153,43398,43566
10303,40055,1958,12469,11174,30232
41050,26423,29680,8404,41742,2848
9675,43179,28493,18561,15634,17733
15181,24723,12153,4377,1958,11688
16447,42915,41860,2483,22595,44200
2485,9657,17266,43946,23386,5931
43577,28626,9256,22690,41372,44505
1053,7958,30833,41667,8014,31887
24297,43320,12850,20698,17350,40839
2633,27132,4559,43053,38633,44078
3089,4633,18973,24042,11402,16902
41472,30562,22383,42504,28332,28460
41348,40845,9349,43046,14561,43339
6255,1424,4542,3309,29680,39731
19575,31039,2786,2888,28493,6147
9811,4364,36852,8267,12153,17982
2911,15582,8734,18892,41860,19095
41851,5204,2423,29703,17266,9205
17935,7663,12142,43283,9256,16957
14763,10151,4496,43284,30833,26306
43355,17124,44561,4404,12850,29251
30024,16280,5411,42191,4559,14249
35463,42659,11106,5396,18973,17492
31429,10790,6584,6594,22383,6700
12548,2381,4957,14080,20425,3131
42527,39746,13551,11988,9349,13095
29653,43811,23475,28837,4542,7367
35980,9151,42396,40248,17405,41230
35683,17600,25564,19136,8603,40323
34466,16338,16789,29808,36852,14984
29670,18857,19750,40593,8734,18174
39842,2393,13597,40815,37040,31853
4120,25193,7969,42824,2423,31878
14220,15644,8240,7780,12142,16300
29561,18187,3179,30526,7842,16576
5302,42866,42050,39896,44561,43463
16739,12451,36431,40981,5411,1292
6039,15847,9032,21838,4496,50
18519,10252,17284,42100,11106,4617
32788,42048,31135,1279,6584,27755
24257,28987,36703,13373,17846,22441
30193,25590,17684,4814,13551,18918
4538,29815,37646,43734,23475,1791
9912,42949,41161,41124,42396,32491
43365,30422,18601,26665,25564,31879
41445,13824,12362,15781,16789,22434
24703,11887,43496,6089,39398,29739
43033,9651,42256,22780,19750,29746
42221,42338,38596,1452,13597,27205
34344,6738,10401,6467,7969,15678
18375,5980,13042,11041,8240,14364
8232,22332,11247,28917,29352,17262
30275,43144,32071,17115,3179,28765
5092,3484,22951,5316,42050,12484
1235,16347,5797,974,22966,28526
24300,27980,23338,20655,31815,7181
34096,29690,6184,12818,17284,13866
8847,28834,44148,300,31135,4564
9012,28159,20062,26065,37646,25578
5019,17348,28587,28524,41161,6140
6786,40666,6616,41185,18601,40049
26784,44476,14500,2851,28079,41909
34192,43416,43750,23675,43496,43361
8125,9650,19378,2827,42256,3221
34268,43169,8594,10818,38432,840
20200,18504,37525,43905,13042,26570
27599,43277,32337,20308,22951,30287
26032,9744,4815,15892,30946,1223
16089,14345,10656,5169,12232,33104
15013,27714,27481,5895,5797,15676
44492,11695,17881,18330,23338,22095
2618,2402,17507,14881,6184,11162
22411,11472,27189,4995,44148,14043
34939,18169,11602,22575,20062,9577
40410,30013,35616,9741,6616,3275
33452,31056,11804,8366,14500,404
12679,10585,17529,42441,43750,18590
3037,30608,11488,1507,8594,44307
43472,961,27151,18971,4815,13770
35338,31574,18984,4328,10656,2818
6544,24119,28639,40412,11804,17235
24078,12873,2021,42074,35616,19068
20937,6112,29771,14064,17881,40544
18328,43315,22525,8315,17507,4343
25901,25739,7226,3742,27189,19624
29236,44360,37255,27967,11602,22065
5375,4548,42618,5649,39297,9560
1194,1120,1161,4543,12131,4836
41996,29949,33880,43012,17529,33609
41728,23024,12706,43081,11488,31903
14687,32641,4557,5763,27151,1474
35014,16772,40317,21723,18984,29158
26617,17458,44449,5135,28639,28322
18579,889,9161,27547,2021,5961
22560,1888,5830,30554,1007,28773
970,9387,15120,30165,22525,7515
40348,31671,3979,41292,3143,43917
10673,27549,28781,43722,19166,12673
42680,24085,37581,41810,7226,42289
41857,9480,13570,9634,42618,42755
4784,3496,37251,5524,1161,31809
33116,41328,28980,6380,16696,9291
14784,27206,44124,24432,14226,34012
24295,8566,43077,18061,30091,11697
41731,23151,29933,22494,19250,21108
35141,17456,44369,20255,12706,26193
36462,12141,40548,3019,4557,8312
40131,23856,4631,19670,15645,6009
29755,23561,43631,41690,9161,28536
20269,44077,5108,26761,5830,15843
1908,4880,22750,6479,15120,22362
44032,8610,32365,43146,3979,43618
20172,41342,41318,7269,28781,2927
14595,29069,32806,29073,44449,16330
26042,2229,6065,27397,13570,12635
8180,44030,12144,7443,41846,32196
41685,4298,16637,7965,24237,27742
2919,19290,19127,3075,23408,33610
2757,11299,849,18524,44124,29775
13826,28838,13545,40409,43077,835
18367,42653,39717,20011,44369,1043
2626,40430,17189,18358,40548,6373
27361,3283,43588,8434,4631,39993
30892,43080,12072,5710,22750,15003
14495,15836,41893,42306,43631,2422
34422,20581,3,43202,5108,14208
32861,44176,3712,43727,6065,12905
34447,11290,18181,40787,32365,41688
43617,19545,11982,20532,41318,41544
23100,10663,3875,13930,32806,1468
40446,6398,15736,31200,12144,16657
7886,15966,16879,7825,8925,1789
132,4537,1942,18553,9761,15581
2654,19742,1125,793,39081,32609
44460,42139,40494,4363,39717,6260
41833,11269,16769,13659,19127,18387
9971,26420,41352,44527,13545,11854
42678,12353,12631,15033,31988,43325
15372,32814,36854,24041,22901,42069
17701,6163,28095,42765,17189,19654
29535,8300,22061,8301,28693,41083
14484,13880,44297,10429,43588,10665
17635,14585,3110,42359,12072,22311
35202,18199,2643,40929,41893,41775
35416,44166,37470,43965,3712,5737
7527,22962,24076,21396,39693,3156
24238,14054,40471,8191,3875,43922
34272,3234,5994,8012,11982,2896
20096,41716,28000,5975,42980,4565
10988,4958,29961,18062,15736,29385
15593,43935,15808,3303,16879,43972
24879,41262,17905,29050,1942,26332
33435,8963,9191,12303,1125,8217
9948,17791,10967,25892,40494,10415
43160,27500,8779,41898,12631,33910
41809,6630,16775,11393,22061,2807
41444,7826,39995,7921,36854,27357
1499,29020,43120,12025,4202,11110
2661,11923,17386,2484,44297,17745
43414,41983,36621,30487,3110,23911
41167,469,11836,26454,27977,17352
42243,17593,40931,27581,39647,17897
33191,18229,15273,28551,2643,40557
43526,2232,36606,42143,40471,1249
32315,31647,34501,2752,16130,44441
12253,3944,29365,2617,5994,2674
30739,29872,14916,41314,12800,29588
30100,13973,27566,27236,29961,26487
10699,1839,15500,42024,28000,42966
30539,3398,7750,14071,24280,20976
43960,2753,103,16336,21366,40307
34920,1609,16700,43532,15808,22714
25027,24344,33942,8612,17905,1339
11752,40514,17066,17351,10967,43908
42236,17540,15227,42967,8779,235
6624,42973,834,3676,16775,41141
4433,3254,4973,3907,39995,14276
22987,20025,39885,15759,43120,2391
1196,28885,11732,9396,36621,11505
35408,17587,5632,14576,529,5785
25991,640,4770,39793,40931,5207
15823,18413,1409,17852,15273,16609
36167,6075,3118,42231,28113,13164
14836,41511,19703,41779,34501,10692
3264,12527,13107,7661,7630,22963
16175,12082,12862,6590,7750,20348
16195,27887,11677,8273,7326,22324
11385,1754,32026,8468,1333,40220
26172,43824,18277,6448,103,11551
5199,9617,9289,6053,33942,32556
17292,14261,8745,8402,17066,17582
16040,19302,39758,4406,15227,8879
41484,42203,2858,26302,36991,12504
36301,23464,20252,20896,4973,22564
29035,39939,5423,19929,39885,32290
15063,26381,8201,27724,36761,42667
2100,1389,13809,13868,11732,42361
29840,44184,28827,17991,5632,13988
27999,11165,13312,20197,4770,39838
8667,11438,36034,5362,1409,19347
20577,907,5530,12108,34303,40735
29445,1909,30110,8111,3118,29038
5299,14778,18154,20125,19703,19554
23584,6562,12312,12651,31422,1876
29826,15695,2370,9644,11677,14005
35669,23810,32350,9198,32026,20692
28729,5735,24400,20814,12862,9002
22621,5583,20904,11879,4236,4622
33374,42559,44612,43520,14158,18497
34351,5907,1513,18319,13107,28866
28326,5151,8975,7505,17672,31551
29079,5683,22423,41034,8745,2448
29083,31286,6695,31167,39758,10522
16966,16761,24567,17131,5423,10192
24349,1057,25733,42622,8201,11664
16771,20668,1266,3351,2858,12237
44377,17427,13703,6354,12312,24063
21128,20342,4308,27342,13312,41988
35152,2772,6108,1476,20252,43839
19958,12794,30071,43571,5530,33923
19844,44579,6422,22739,14413,41417
30324,40463,5913,40240,18154,43344
22762,7827,16439,28395,2370,44313
17059,42926,33719,4998,39634,8238
15147,3954,14198,26116,24400,43522
28655,6356,14746,40992,20904,40250
31107,8268,13197,4022,44612,17870
30449,11849,36107,12132,8975,9552
25661,42277,18982,2282,1513,13434
16083,1994,30861,40669,29087,14662
42543,31225,18664,1087,22423,16837
31045,29853,14451,42917,25733,2893
1971,13454,30435,19390,6695,23473
13344,10312,21233,44398,4355,32628
20028,16374,5782,745,1266,3003
41257,1181,32927,10398,13703,23069
8799,5147,41057,39828,4308,15729
8998,44593,23546,44463,6108,4614
35140,5026,12755,4642,30071,3214
41505,30332,11272,44352,6422,13102
35235,13264,40898,6508,5913,13573
41240,24488,26079,43700,26849,6739
8791,14741,7080,41922,16439,20030
29881,20956,44202,12508,33719,26927
10625,18750,11089,22316,14198,18492
23372,31708,18451,11737,38412,29580
24429,8781,18840,24253,14746,11658
10552,20115,39748,20757,13197,13426
43488,42633,37326,40505,36107,17678
35192,6958,29811,6335,18982,6105
11699,15437,41848,29786,30861,4999
23400,13217,38325,25114,18664,44011
42039,13656,26045,15821,14451,44359
43311,42062,34016,40497,30435,43116
2964,40294,28500,43924,5782,39919
3928,9209,29897,14963,21233,6347
44305,13482,19701,4587,41057,1687
8695,8764,8316,857,32927,43263
31772,40600,13024,20039,12755,40714
12280,1210,13917,43619,11272,18230
2541,960,20490,40143,40898,6803
43871,42717,29017,41599,40645,22599
10053,29748,1158,8956,7080,
43035,12387,13384,28394,44202,
22906,4370,37841,13165,11089,
35626,28950,7533,5687,14804,
42862,40513,4697,2850,13563,
18783,1719,31641,22240,18840,
17667,24898,921,41816,16749,
40214,5942,40224,28421,39748,
15335,4765,34339,5972,29811,
16573,10727,41128,23694,41848,
14694,23097,9122,29814,26045,
22285,41038,34917,5491,16956,
42490,13216,11625,27774,34016,
35884,20763,31964,9887,19701,
11477,44116,4570,40768,29897,
24918,24932,25184,3729,19840,
9234,12060,40315,28238,13024,
28253,43814,11895,41395,8316,
39809,13849,5624,44084,14663,
9347,40470,6102,41878,13917,
8425,5221,31943,13947,17368,
7856,8159,41136,5012,20490,
23344,41989,40809,19615,29017,
11832,44607,6823,5613,1158,
24320,14304,15798,2740,13384,
29027,41902,31213,23403,4697,
3613,41013,43799,2505,921,
28129,9057,42677,44183,31641,
15098,24227,7874,5988,35249,
14109,24475,34014,42558,41128,
32243,17650,16265,5589,30416,
12839,25610,16999,19557,31964,
23469,44085,11491,39973,4570,
42660,5740,40359,11329,31943,
25604,5041,37518,12582,25184,
40001,27007,19945,42568,40315,
33427,19508,26098,10127,38902,
34451,30961,31790,22098,11895,
4412,5701,39878,44420,5624,
12154,12634,20406,1458,6102,
17418,737,5331,10405,14795,
15903,30767,29578,43208,41136,
874,44255,41872,8049,40809,
44081,42941,1521,17449,6823,
6052,20089,8928,29793,15798,
