Norman,Guayabo,TamboDeMora,Boulkiemdé,Tunapuco,Matses
38881,12785,1406,17421,18624,30882
27470,33909,36941,19310,32750,30883
8141,39120,38613,35873,42028,30885
6162,26493,20045,43987,24407,30887
16838,22991,36989,22621,44284,30888
15235,37183,17511,43352,25871,30889
18214,2460,5746,6211,4793,30890
34650,40920,14220,12287,9377,30893
36517,21741,44426,20817,9144,30896
39467,4692,18198,32742,44366,30901
40230,27116,12286,33538,28343,30903
17442,38499,32902,41557,21181,30904
43520,15164,42727,5978,28197,30905
37330,44038,12227,15805,22308,30907
15822,26166,9888,17770,11786,30908
3866,10728,34835,36042,20772,30909
8819,7688,22911,25454,16121,30911
23899,18513,43618,4887,22906,30912
35544,7163,14314,20442,35415,30913
13173,19666,41067,40806,17085,30914
18300,15410,28477,20465,19706,30915
1608,15385,19439,31219,21910,30917
8789,29126,42300,41108,11627,30920
44307,6320,28620,11378,10298,30923
27817,18937,7789,15048,39257,30924
27019,21736,35673,7949,25979,30926
23575,5307,33606,40948,18193,30927
1396,18539,38435,20622,30268,30928
22078,35743,34172,25188,36574,30929
9796,11976,35894,3189,37505,30931
34340,33978,22447,42244,22640,30932
27770,39474,40664,17419,38337,30933
40654,16412,19590,18131,14639,30934
14371,24360,9068,4665,1406,30935
41605,26463,24160,17071,36941,30936
38725,35162,6431,22008,38613,30937
21735,33808,37635,24727,20045,30938
6346,7802,30688,3440,36989,30939
12986,17323,36594,30633,17511,30943
16374,34565,41327,23465,5746,30946
26856,6477,26521,17398,14220,30947
39159,42765,31348,2995,39849,30948
19078,34312,8327,27876,44426,30949
10061,37285,32193,21167,18198,30951
15643,22155,18905,41149,12286,30954
2306,18011,23576,16555,32902,30955
13200,1626,28030,20352,42727,30956
31281,16283,36963,4348,12227,30958
13482,7306,622,42276,34835,30960
34746,36889,21033,5918,9888,30961
34893,44188,17499,41292,22911,30962
1902,40801,16269,38071,43618,30963
24293,14133,9489,19984,14314,30964
44370,6882,21219,22159,41067,30965
43437,30949,43282,15728,28477,30966
42724,22915,34715,9592,19439,30967
7429,22446,29224,5186,42300,30969
37165,8834,29369,34943,28620,30972
32459,21700,28719,32300,7789,30973
2758,4089,3134,34496,33606,30974
1133,34630,5620,15903,38435,30977
24088,20198,31268,4502,34172,30978
22489,34136,28481,9383,35894,30979
10678,9006,32591,14596,22447,30980
19970,1722,28467,34346,40664,30981
40574,23247,44277,4717,19590,30982
9346,1499,21224,35807,9068,30987
6479,42318,27357,38627,24160,30988
9767,15069,30335,15701,6431,30989
19195,12718,32046,16866,37635,30991
31117,16493,20357,42917,18905,30992
25314,43011,5101,14843,30688,30993
15854,11590,42712,41801,36594,30997
43244,32276,10152,6822,26521,31000
39030,1974,23909,17836,31348,31001
10371,36375,42064,22258,8327,31002
39287,15811,33199,18651,32193,31004
24740,16415,13457,28929,23576,31005
20138,21303,16426,14234,28030,31006
27123,12847,9606,19442,41327,31007
3648,19731,14463,39989,36963,31009
9241,15727,3467,22023,622,31010
21402,24133,18562,28808,21033,31011
11581,5173,16663,37193,17499,31012
30254,17972,7719,20021,16269,31013
12199,39197,6955,10186,9489,31014
30622,24274,6328,23871,21219,31015
24690,42856,36343,21818,43282,31016
38447,22982,5799,35881,34715,31017
34368,598,2272,39384,29224,31018
18974,30572,4927,43276,29369,31019
12164,23080,31619,16407,28719,31020
34551,41062,8117,27338,3134,31021
38737,40581,14792,11448,5620,31022
4055,36084,18231,1129,28481,31023
28601,35175,12711,14246,31268,31024
29914,20604,34837,36367,32591,31025
17260,8189,6338,31894,28467,31026
10073,21367,41564,395,44277,31027
39956,28575,33407,17996,21224,31028
35490,8279,23566,26957,44410,31029
27669,39974,10276,25771,27357,31030
29779,17093,12002,22535,30335,31031
31733,18389,1062,26786,32046,31033
3618,17193,20065,6860,20357,31035
33794,29129,28588,39055,5101,31036
20401,23035,37647,8776,42712,31037
21504,9721,17291,43616,10152,31038
9155,18096,38921,25416,23909,31039
10104,34104,18670,21538,33199,31041
40997,20765,9092,41831,13457,31042
15735,4323,3614,14892,16426,31043
36534,34584,4853,23736,9606,31044
38595,5535,17585,23881,14463,31045
33534,42919,22100,31265,3467,31046
9652,17411,8848,26182,18562,31047
25787,13529,9861,29912,16663,31049
28325,10926,36741,25073,7719,31050
20476,32832,33825,18468,6955,31053
13767,31123,36773,34670,6328,31054
13368,40961,25383,26478,36343,31055
17094,39213,29796,5753,25443,31056
21137,3755,19499,6923,5799,31057
39922,31538,21031,21704,2272,31058
12745,34982,34030,26220,4927,31061
26519,34682,36853,41633,31619,31070
21555,11529,21837,20589,8117,31071
21111,6067,43645,16709,14792,31073
24310,12220,1008,15474,18231,31074
11540,35859,19665,22497,12711,31076
35378,5367,44386,10036,6338,31090
36098,22578,32605,2148,41564,31093
19087,30180,36705,6764,33407,31095
13321,19702,21680,5488,23566,31097
43429,4779,29565,6423,10276,31101
6405,1287,17428,34486,12002,31109
8526,21881,5815,9020,1062,31110
38167,17356,12637,9553,20065,31111
5633,35934,14152,1073,28588,31121
6931,14028,9413,3655,37647,31122
18475,6704,28681,9500,17291,31123
40804,13307,15448,14683,38921,31124
40149,22005,17710,28214,18670,31126
18767,13845,41743,16427,9092,31128
12749,2858,35420,41271,3614,31129
26842,34704,4577,24499,4853,31130
35853,7212,18446,38667,17585,31131
31884,1136,12984,10673,22100,31132
24292,8021,17135,19896,8848,31133
19396,20758,17538,1672,9861,31135
42267,32028,40868,7181,36741,31136
8857,25465,42360,37058,29796,31138
14724,11488,25809,28056,33825,31141
36525,8454,31141,35689,36773,31144
4979,11160,41995,18781,25383,31146
19204,13659,39424,38052,19499,31148
5491,21738,6754,23119,21031,31149
12664,1100,36933,42268,34030,31150
2336,5995,18614,7835,36853,31152
35700,11159,36451,41093,21837,31154
23045,18180,30719,12450,43645,31157
10141,21758,19017,29847,1008,31159
21838,23654,40356,33810,19665,31160
7208,2066,35241,32497,44386,31161
12716,36394,43385,38283,32605,31162
32371,14661,33950,22317,36705,31165
38308,18381,12964,28809,21680,31166
9361,25118,24477,23563,29565,31167
14210,39982,40034,19507,5815,31168
39164,32989,19982,3742,12637,31170
30791,11465,17522,18229,14152,31172
26879,34723,1872,44228,9413,31173
20943,22518,30588,32168,28681,31174
36292,26472,21471,36769,15448,31176
38912,32196,25141,15053,17710,31177
13640,10320,14932,38719,41743,31179
14068,2060,17846,28920,35420,31181
14508,3268,40019,4650,4577,31188
21558,6776,15623,20690,18446,31191
29987,32395,43828,10030,43118,31192
30886,17168,34556,28487,12984,31193
15254,16363,1585,3020,40868,31194
23550,15627,23118,25326,17135,31201
36325,35652,38042,1802,17538,31209
34417,15414,44027,19167,34698,31210
31458,5641,41169,5586,25809,31211
10781,27320,34087,34350,31141,31213
5115,24566,30880,30025,41995,31214
17365,22936,23849,36119,39424,31218
27714,39740,40096,43953,6754,31219
37829,6361,12001,11946,36933,31220
18508,3,34725,22841,18614,31222
41206,19792,36122,43472,36451,31223
25950,1669,23798,28553,30719,31224
42059,9396,26815,17188,19017,31225
43363,671,15682,21276,40356,31227
22484,8322,6981,19260,35241,31228
35156,29504,6491,4825,43385,31229
20553,12071,24334,33278,33950,31230
6679,14570,38596,34626,12964,31231
37113,24910,11188,31907,24477,31233
38468,27347,20557,25733,19982,31235
37003,3447,34961,14583,40034,31237
12656,23740,1926,12793,17522,31238
35838,17421,1526,27080,1872,31239
17406,19310,1086,1950,30588,31240
1822,35873,25887,6108,21471,31242
11798,43987,8681,14450,25141,31243
8576,22621,25258,35564,14932,31244
35764,43352,43321,2798,17846,31245
10,6211,6184,2366,40019,31246
3104,12287,17204,28775,15623,31247
40155,20817,3671,13392,43828,31248
29626,32742,6647,17665,34556,31250
11814,41557,4507,39049,1585,31251
9362,5978,20898,42558,23118,31252
29524,17770,20636,15987,44027,31254
30935,15805,15311,34470,41169,31255
31306,36042,11337,29350,34087,31259
22266,25454,40587,39398,30880,31260
31918,29811,18166,41466,23849,31261
40773,4887,4256,5670,40096,31262
6285,20442,22713,8254,12001,31264
39600,40806,7715,10475,34725,31265
4738,20465,4095,7856,36122,31266
28097,31219,9315,31477,23798,31267
12772,41108,5925,37087,44480,31268
19512,11378,6948,21152,26815,31275
14533,15048,4818,28120,15682,31276
9200,7949,28328,15980,6981,31279
25245,40948,9917,31353,6491,31282
8120,20622,13252,30715,24334,31285
26456,25188,7825,21827,38596,31286
21998,3189,26634,34113,11188,31287
33354,42244,17247,4037,20557,31289
21880,17419,19129,17478,34961,31290
40555,18131,10545,28088,1926,31292
28969,4665,11748,23471,1526,31293
30589,17071,5812,12944,25887,31294
25496,22008,40425,25634,17204,31296
36713,24727,13745,24140,1086,31298
16702,38016,17565,28942,25258,31301
13723,3440,28438,7237,6184,31302
3607,30633,17018,25278,8681,31303
18436,23465,21540,29233,3671,31305
14619,17398,16257,16250,6647,31306
29906,2995,4383,6368,4507,31308
33597,27876,19504,10684,20898,31309
18049,21167,14128,44443,20636,31314
17022,41149,21679,33165,15311,31316
42952,16555,44321,3178,11337,31317
12371,20352,37201,21323,35174,31318
20128,4348,4867,12224,18166,31322
19194,5918,11732,40100,4256,31323
4831,41292,24886,19421,22713,31324
26941,38071,6251,15163,7715,31325
36863,19984,37115,31536,4095,31326
39549,34943,32254,33562,9315,31327
23264,15728,8399,11707,5925,31329
1924,9592,28255,28033,6948,31331
640,5186,30510,12503,4818,31332
19329,22159,4432,21332,28328,31333
3419,32300,29246,32991,9917,31335
25171,14693,36951,23312,13252,31336
1350,15903,33864,31976,7825,31337
1400,4502,11588,35735,26634,31338
12862,9383,13549,29707,17247,31341
26682,14596,35658,9628,19129,31342
8102,34346,24155,27224,10545,31343
14897,4717,33543,30850,11748,31347
27197,35807,27897,5698,5812,31348
24307,38627,17105,33035,40425,31349
19838,22040,6856,15426,13745,31352
2158,15701,36045,19606,17565,31353
2283,16866,18215,24845,28438,31354
44279,42917,41682,31438,17018,31355
15422,14843,40636,18144,21540,31356
34490,41801,42511,27380,16257,31359
8164,6822,42328,20254,4383,31360
24145,17836,7957,25688,19504,31368
14731,35167,41800,14470,14128,31376
29769,22258,13681,34197,21679,31377
18288,14234,29296,16233,44321,31379
27847,18651,11759,9261,37201,31380
9780,19442,13073,28945,4867,31383
15132,39989,19060,11769,11732,31385
25854,22023,35970,10621,24886,31386
38362,28808,29671,25807,6251,31388
12882,37193,5041,42089,37115,31390
5636,20021,27267,20217,32254,31391
35406,10186,904,19542,8399,31392
33167,23871,38486,24782,28255,31393
21803,21818,69,115,30510,31396
37007,35881,40565,18942,4432,31397
39670,39384,19942,28526,29246,31400
5477,43276,42639,37466,36951,31401
24811,16407,37895,1201,33864,31406
36048,27338,17844,27100,11588,31407
36473,11448,24676,31331,13549,31408
22721,32227,35676,18572,24155,31409
27063,1129,18206,9494,33543,31410
18586,14246,22734,35725,27897,31413
35207,36367,17112,29393,17105,31414
32328,31894,10292,14198,6856,31416
18477,395,42368,41567,36045,31418
18758,26957,24175,37026,18215,31421
24451,25771,12785,30005,41682,31422
33779,22535,33909,23179,40636,31423
30821,17996,39120,21831,42328,31424
16004,6860,26493,14741,7957,31425
40477,39055,22991,39532,41800,31428
2273,8776,37183,36638,13681,31429
41479,43616,2460,42424,29296,31430
12981,25416,40920,15775,25637,31431
18258,21538,21741,39156,11759,31433
4693,41831,4692,30438,13073,31436
13896,14892,27116,9254,19060,31437
1170,23736,38499,28586,29671,31439
34215,23881,15164,36848,5041,31440
9952,31265,44038,16518,27267,31441
24504,26182,26166,25159,904,31442
15993,29912,19666,24742,38486,31443
17762,25073,10728,4337,69,31444
24398,18468,7688,31191,40565,31445
21943,34670,18513,3896,19942,31446
35883,26478,7163,8020,42639,31447
13357,5753,15410,25503,37895,31453
27022,6923,38336,42980,17844,31454
29182,21704,15385,23053,24676,31457
33899,26220,21736,25758,35676,31458
27258,41633,29126,11840,18206,31460
4881,20589,18937,28472,22734,31462
19695,16709,6320,33074,17112,31464
3997,22497,5307,28217,10292,31465
26951,15474,18539,22619,42368,31466
28224,2148,35743,5754,24175,31467
21656,6764,11976,28155,12785,31468
10674,5488,33978,18560,33909,31469
42202,34486,39474,3078,39120,31470
11023,6423,16412,19869,26493,31471
19533,9020,24360,25126,22991,31473
11395,9553,26463,7166,37183,31477
34819,1073,35162,16225,2460,31479
8301,3655,33808,20556,40920,31482
6905,9500,7802,9847,21741,31483
21964,14683,34565,44216,4692,31484
21990,28214,17323,3857,27116,31486
41849,16427,6477,40185,38499,31487
42692,41271,42765,11969,15164,31488
18620,24499,39017,29602,44038,31490
4828,38667,34312,11593,26166,31491
32400,10673,37285,19967,19666,31492
7642,19896,22155,3116,10728,31493
35980,1672,18011,17566,7688,31494
3659,7181,1626,41678,18513,31496
8147,37058,16283,25498,7163,31497
29613,28056,7306,9558,15410,31498
9421,35689,36889,20642,38336,31499
43904,18781,44188,34528,15385,31500
6562,38052,40801,28803,43831,31502
13408,23119,14133,6202,21736,31510
23093,42268,6882,15081,29126,31511
29294,7835,30949,13196,18937,31515
20028,41093,22915,31683,6320,31517
10568,12450,22446,22209,5307,31518
36054,29847,8834,9834,18539,31519
15152,33810,21700,29578,35743,31520
39714,32497,38883,3340,11976,31524
9291,38283,4089,21406,33978,31525
29257,22317,34630,27999,39474,31526
14334,28809,20198,19455,16412,31527
34536,23563,9006,18920,24360,31529
40218,19507,34136,24652,26463,31531
18095,3742,1722,29243,35162,31532
12145,18229,23247,20344,33808,31534
35615,28920,42530,22402,7802,31535
23897,44228,1499,44001,34565,31536
40543,32168,42318,29206,17323,31537
29881,15053,15069,34376,6477,31538
17234,38719,12718,19388,42765,31539
32885,4650,16493,7087,39017,31541
26869,36769,43011,33778,44288,31542
32361,20690,11590,23860,34312,31543
13876,37546,31533,26771,37285,31544
10629,10030,32276,21813,22155,31546
38388,24054,1974,24718,18011,31547
12162,28487,15811,840,1626,31548
24600,3020,16415,18536,16283,31549
5905,25326,29347,19872,7306,31550
14973,1802,21303,34931,44575,31551
38729,19167,12847,31967,36889,31552
28646,5586,19731,20360,44188,31553
37835,34350,15727,11884,39697,31554
42213,30025,24133,21620,40801,31555
35112,36119,5173,31532,14133,31557
20137,43953,17972,21411,6882,31558
33798,11946,39197,4946,30949,31559
5433,22841,24274,32749,22915,31561
14793,43472,42856,22680,22446,31562
24434,28553,22982,19438,8834,31564
19018,17188,598,14670,44612,31565
32145,21276,30572,32619,21700,31566
521,19260,23080,20736,38883,31567
8079,4825,41062,6000,4089,31572
32701,33278,40581,40408,34630,31575
29125,34626,36084,36127,20198,31578
40078,31907,35175,19036,9006,31579
15925,25733,20604,4238,34136,31580
24480,14583,8189,30200,1722,31582
6322,12793,21367,33939,23247,31583
41975,27080,28575,30815,1499,31585
14673,1950,8279,4582,42318,31588
27152,14450,39974,20032,15069,31591
11372,6108,17093,5258,12718,31592
15120,2798,18389,17749,16493,31595
2161,2366,17193,43986,31533,31598
8623,28775,29129,12700,43011,31599
41559,13392,23035,23097,11590,31600
9367,17665,9721,2924,32276,31601
39601,39049,18096,10921,1974,31602
24178,42558,34104,35011,15811,31603
10243,15987,20765,8655,16415,31604
769,34470,4323,8506,29347,31605
14300,29350,34584,27149,21303,31606
30783,39398,5535,22905,12847,31607
13406,41466,42919,7833,19731,31608
19801,5670,13529,7508,15727,31609
28851,8254,31123,11869,24133,31610
28232,10475,10926,19178,5173,31611
28130,7856,32832,31427,17972,31615
2872,31477,40961,19334,39197,31619
1343,37087,17411,10101,24274,31620
15008,21152,39213,24714,42856,31621
27184,28120,3755,36445,22982,31622
36674,15980,31538,13707,598,31623
32412,31353,34982,30456,30572,31624
20981,30715,34682,39102,23080,31626
11892,21827,11529,33489,41062,31627
37559,34113,6067,3613,40581,31628
39621,4037,12220,35124,36084,31629
28180,17478,35859,39853,35175,31630
40670,28088,5367,12040,20604,31631
17363,23471,22578,20701,8189,31632
36974,12944,30180,42979,21367,31633
36820,25634,19702,25521,8279,31634
31245,24140,4779,26821,39974,31635
29933,28942,1287,28531,17093,31636
19030,7237,21881,32639,18389,31638
43605,25278,35934,22396,17193,31639
34788,29233,6704,29558,29129,31642
22108,16250,14028,25099,23035,31643
16862,6368,17356,17023,9721,31644
7680,10684,13307,10403,18096,31647
4621,3178,22005,7113,34104,31648
4169,21323,13845,7430,20765,31649
33502,12224,7212,36442,4323,31651
29408,40100,34704,8976,34584,31652
16944,19421,1136,41219,5535,31653
22934,15163,8021,31051,42919,31654
37568,31536,20758,16895,13529,31655
28341,33562,32028,14104,17411,31656
28959,36798,25465,27005,10926,31657
20555,28033,11488,11589,32832,31658
41117,11707,8454,23292,31123,31660
41449,12503,11160,14074,40961,31661
14119,21332,13659,18010,39213,31665
7265,32991,21738,15979,3755,31666
24761,23312,1100,32056,31538,31669
34927,31976,5995,5597,34982,31671
24998,35735,11159,26353,34682,31673
40895,29707,21758,19190,11529,31674
42749,9628,18180,42625,6067,31676
28082,27224,23654,37179,12220,31677
27180,33035,2066,33147,35859,31678
13982,5698,36394,25149,5367,31679
4770,31438,14661,13341,22578,31680
15536,15426,18381,21099,30180,31681
32194,19606,25118,25136,19702,31682
43966,24845,39982,41102,4779,31683
25431,30850,32989,20703,1287,31684
17335,18144,11465,20521,21881,31685
6778,19328,34723,14045,17356,31687
16655,27380,29024,27067,35934,31689
19820,20254,22518,14846,14028,31690
17250,25688,26472,33292,6704,31693
1385,14470,32196,10481,13307,31696
6583,16233,10320,24562,22005,31697
44260,9261,2060,18602,13845,31700
12368,37001,3268,29317,2858,31704
39161,11769,6776,29470,34704,31706
29502,10621,32395,35815,7212,31707
27831,25807,17168,26988,1136,31708
11737,42089,16363,22036,8021,31709
24880,20217,15627,9368,20758,31710
33723,19542,42502,4408,32028,31713
16041,23829,15414,34507,25465,31715
620,24782,5641,36647,11488,31717
3898,115,27320,6748,8454,31721
26452,41251,24566,41459,11160,31722
38110,18942,22936,29428,13659,31723
34662,28526,39740,11215,21738,31725
9239,37466,6361,9937,1100,31726
18343,35979,3,14329,5995,31727
24382,1201,19792,6208,11159,31731
11417,27100,1669,5568,21758,31732
29803,31331,9396,2950,18180,31733
6681,18572,671,16920,23654,31734
25526,9494,8322,6453,2066,31736
25748,35725,12071,13604,36394,31739
23932,29393,29504,33218,14661,31740
40416,14198,14570,5200,18381,31741
833,41567,24910,15816,25118,31743
25490,37026,27347,37414,39982,31744
11204,30005,3447,4244,32989,31745
16480,23179,23740,34357,11465,31746
4352,21831,17421,11720,34723,31750
1454,14741,19310,11371,29024,31751
34658,39532,35873,22770,22518,31752
37011,36638,42574,5250,26472,31753
36298,42424,43987,23068,32196,31755
21886,15775,22621,19954,10320,31757
7877,39156,43352,42296,2060,31758
38848,30438,6211,14078,3268,31759
4364,9254,12287,9016,6776,31760
9786,28586,20817,22000,32395,31761
14982,36848,32742,25628,17168,31764
40970,16518,30743,22213,16363,31765
20345,25159,33538,35621,15627,31766
36047,24742,41557,34514,44477,31768
32957,4337,5978,22738,15414,31770
44209,31191,17770,27939,5641,31771
4906,3896,15805,31188,27320,31773
35368,8020,20442,28982,24566,31774
21701,25503,29811,14466,22936,31775
6167,42980,25454,12893,39740,31776
23818,25758,4887,26199,6361,31777
14190,11840,36042,23599,3,31779
19232,28472,40806,24527,19792,31782
24248,23053,20465,3277,1669,31783
22016,22619,31219,22526,9396,31784
22452,5754,41108,35379,671,31787
44459,28155,11378,4060,8322,31795
2023,18560,15048,34253,12071,31796
41635,3078,7949,30453,14570,31798
41609,19869,40948,29241,24910,31805
11872,25126,20622,17542,27347,31812
13214,7166,25188,30325,3447,31814
33281,16225,3189,42590,36817,31815
31954,20556,42244,8992,23740,31816
4216,9847,17419,15192,17421,31817
34800,44216,18131,43776,19310,31823
18630,36012,4665,19437,35873,31825
26580,3857,17071,14240,43987,31828
8121,40185,22008,21668,22621,31830
25595,11969,24727,18928,43352,31832
33415,29602,38016,39574,6211,31836
13453,11593,3440,7246,12287,31837
24412,40384,30633,9809,20817,31838
23501,19967,23465,2597,32742,31840
35160,3116,17398,16661,33538,31844
2525,17566,2995,7743,29811,31845
37732,41678,27876,34696,41557,31850
29715,25498,21167,31039,5978,31851
35045,9558,41149,11937,15805,31853
25513,20642,16555,28700,17770,31856
24597,34528,20352,17899,36042,31863
13849,6202,4348,7424,25454,31864
23172,15081,42276,6819,4887,31867
26381,13196,5918,11006,20442,31870
34432,31683,41292,5810,40806,31874
6537,22209,38071,4353,20465,31876
38369,9834,19984,29422,31219,31879
2584,29578,22159,6069,41108,31880
15509,3340,15728,32875,11378,31882
31631,42125,9592,20584,15048,31884
5592,21406,5186,12667,7949,31885
7416,27999,34943,27541,40948,31886
15109,19455,32300,3219,20622,31888
6943,18920,14693,7452,25188,31890
23318,24652,15903,26137,3189,31892
5870,29243,4502,44347,42244,31893
12640,20344,9383,8926,17419,31894
35101,44001,14596,22486,18131,31895
34022,29206,34346,10946,4665,31896
12288,34376,4717,35477,17071,31898
30955,19388,35807,15642,22008,31899
25033,7087,38627,23193,24727,31900
23585,23860,15701,9011,3440,31901
20558,26771,16866,34693,30633,31902
6816,21813,42917,9451,23465,31904
26734,24718,14843,20018,17398,31907
13017,840,41801,8082,2995,31909
24095,38116,6822,1943,27876,31910
10590,18536,17836,40568,21167,31911
5419,19872,35167,16194,41149,31912
44050,34931,22258,9436,16555,31916
24810,31967,18651,5917,20352,31918
29352,20360,14234,10566,4348,31919
7481,11884,19442,14797,42276,31924
14203,21620,39989,36080,5918,31925
36549,31532,22023,21868,41292,31926
33709,21411,28808,21048,38071,31928
44373,4946,37193,15739,19984,31932
17982,32749,20021,4832,22159,31933
14990,22680,10186,9572,15728,31934
34071,19438,23871,29050,9592,31936
28115,14670,21818,35782,5186,31939
10979,32619,35881,9902,34943,31940
33299,20736,39384,42834,32300,31942
11822,6000,43276,22116,14693,31943
41596,40408,16407,31681,34496,31944
8804,36127,27338,33117,15903,31952
13467,19036,11448,39878,4502,31953
33923,4238,32227,31627,9383,31954
14763,30200,1129,2522,14596,31960
28662,33939,14246,16185,34346,31961
21939,30815,36367,12076,4717,31963
16340,4582,31894,22993,35807,31966
40259,20032,395,11532,38627,31967
5366,5258,26957,32129,22040,31970
27047,17749,25771,35296,15701,31971
13931,43986,22535,8732,16866,31974
27865,12700,17996,24807,42917,31975
35545,23097,6860,6913,14843,31976
23677,2924,39055,27201,41801,31977
15532,10921,8776,23889,6822,31980
5410,8655,43616,40558,17836,31983
18778,35267,25416,12419,22258,31986
12526,8506,21538,31487,18651,31987
7421,27149,41831,17274,28929,31989
11728,22905,14892,17212,14234,31990
31124,7833,23736,27041,19442,31994
9216,7508,23881,14742,41018,31996
30122,11869,31265,22035,39989,31997
26213,19178,26182,16644,22023,32000
11520,19334,29912,3038,28808,32001
32065,10101,25073,13636,37193,32003
39520,24714,18468,26559,20021,32004
2535,36445,34670,5045,10186,32005
17206,13707,26478,14273,23871,32007
33916,30456,5753,18441,21818,32008
3884,39102,6923,30818,35881,32010
16218,33489,21704,24781,39384,32013
17088,3613,26220,6995,43276,32017
24341,35124,41633,15940,16407,32019
41765,39853,20589,31515,27338,32020
40298,12040,16709,22524,11448,32022
21170,42979,15474,8387,32227,32023
38438,20701,22497,27188,1129,32024
24429,25521,10036,37724,14246,32025
9820,26821,2148,24185,36367,32026
9982,28531,6764,32702,31894,32027
34358,32639,38898,4553,395,32028
17855,22396,5488,23870,17996,32029
10859,29558,6423,2384,26957,32030
41852,25099,9020,8046,25771,32031
7587,17023,9553,16273,22535,32032
7107,10403,1073,19664,26786,32036
4844,7113,3655,41456,6860,32037
11994,7430,9500,29539,39055,32038
36387,36442,14683,3895,8776,32040
42549,31051,28214,27896,43616,32044
18235,41219,16427,28844,25416,32045
21322,16895,41271,32774,21538,32046
14090,8976,24499,17293,41831,32047
31148,14104,38667,22354,14892,32052
36179,27005,10673,40106,44308,32053
39414,11589,19896,2044,23736,32056
12443,23292,1672,19419,23881,32057
28994,14074,7181,26405,31265,32058
30184,39067,37058,18626,26182,32059
2092,18010,28056,23274,29912,32060
38720,15979,35689,42656,25073,32061
39296,32056,18781,2706,18468,32062
8084,5597,38052,14937,34670,32065
22015,26353,23119,40991,26478,32066
18097,19190,42268,4389,5753,32067
37763,42625,7835,26719,6923,32068
5442,37179,41093,8519,21704,32069
25556,33147,12450,22937,26220,32070
21821,25149,29847,4555,41633,32071
1888,13341,33810,9822,20589,32072
43695,21099,32497,25660,16709,32074
28342,25136,38283,2780,15474,32075
22860,41102,22317,10050,22497,32078
19968,14117,23563,30907,10036,32079
8056,20703,19507,25362,2148,32081
28933,20521,3742,1257,6764,32083
38759,14045,18229,11295,38898,32084
3369,27067,44228,35231,5488,32085
36002,14846,32168,24426,6423,32086
9980,33292,36769,37108,34486,32087
33296,10481,15053,29659,9020,32088
11666,24562,38719,21686,9553,32090
15380,18602,28920,30822,1073,32091
1678,29317,4650,38643,3655,32092
11653,29470,20690,18551,9500,32093
7725,35815,37546,25323,14683,32094
15679,26988,10030,19217,28214,32095
29672,22036,24054,43893,16427,32096
5054,9368,28487,17172,41271,32099
33877,4408,3020,33764,24499,32100
8613,36647,25326,9112,38667,32102
14462,6748,1802,44215,10673,32104
11101,41459,19167,27142,19896,32105
22829,29428,5586,40311,1672,32106
10096,11215,34350,17042,7181,32107
37079,9937,30025,4403,37058,32108
40715,14329,36119,25197,28056,32110
26103,6208,43953,3944,35689,32113
13683,5568,11946,11983,18781,32115
1281,2950,42516,12523,38052,32116
19319,16920,22841,36160,23119,32117
23101,13604,43472,1197,42268,32120
1586,6453,28553,24669,7835,32121
36610,33218,17188,6180,41093,32125
37376,5200,21276,21904,12450,32126
17677,15816,19260,30379,29847,32127
31109,37414,4825,4462,33810,32129
4784,4244,33278,26399,32497,32130
17221,15757,34626,18322,38283,32131
32658,34357,12793,30905,22317,32133
13635,11720,25733,24433,23563,32134
31658,11371,31907,5372,19507,32135
32910,36359,14583,8323,3742,32137
29166,22770,27080,16328,18229,32139
38265,23068,1950,38952,44413,32140
39282,19954,14450,6650,44228,32141
43734,42296,6108,20048,32168,32142
9764,14078,2798,18605,36769,32143
15528,9016,2366,31910,15053,32144
1327,22000,28775,31709,38719,32145
29056,25628,13392,20238,28920,32146
22641,22213,17665,28715,4650,32147
35149,35621,39049,18119,20690,32148
7149,34514,42558,13912,37546,32149
7566,38970,15987,24837,10030,32150
10011,22738,34470,33915,24054,32151
40205,27939,29350,36328,28487,32152
20969,31188,39398,18516,3020,32153
18592,28982,41466,23606,25326,32154
12812,14466,5670,36944,1802,32155
8030,12893,8254,18465,19167,32156
25893,24527,10475,20869,5586,32160
6911,3277,7856,7449,34350,32162
20861,35379,31477,6793,30025,32163
32374,22526,37087,15105,36119,32164
24582,4060,21152,6452,43953,32165
28202,34253,28120,30920,11946,32166
1925,30453,15980,13257,22841,32168
26087,40908,31353,18964,43472,32171
35441,29241,30715,4390,28553,32179
6732,17542,21827,42140,17188,32182
18401,38771,34113,5215,21276,32183
5232,42590,4037,12035,19260,32184
1963,30325,17478,34772,4825,32185
8416,8992,28088,14702,33278,32186
17448,15192,23471,6930,34626,32187
23044,43776,12944,12350,31907,32188
18224,19437,25634,44505,25733,32189
28527,14240,24140,12679,14583,32190
34996,21668,7237,42996,12793,32192
20222,18928,25278,9911,27080,32193
37236,39574,29233,32088,1950,32194
33344,7246,16250,35093,6108,32195
18793,9809,6368,28544,14450,32196
25821,2597,10684,32221,35564,32197
35311,16661,3178,33094,2798,32198
39249,7743,21323,40182,2366,32199
14794,34696,12224,43661,28775,32202
29226,11937,40100,26922,13392,32203
44348,31039,19421,12179,17665,32204
41978,17899,15163,22134,39049,32205
38650,7424,31536,33758,42558,32209
24519,6819,33562,8759,15987,32210
32552,11006,43578,14337,34470,32211
6568,5810,36798,16232,29350,32212
